zone,area,sub_area,pole,config_code,config_name,longitude,latitude
Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1103,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157357,32.716977
Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1105,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157357,32.717035
Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1107,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157357,32.717073
Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1109,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157358,32.717131
Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1111,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157358,32.717189
Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1113,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157359,32.717247
Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1114,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157541,32.717305
Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1115,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157359,32.717344
Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1116,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157542,32.717421
Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1117,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157360,32.717460
Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1118,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157543,32.717517
Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1119,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157361,32.717557
Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1120,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157543,32.717633
Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1121,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157362,32.717673
Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1122,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157544,32.717730
Downtown,Core-Columbia,Hospitality Zone,A-106,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.163646,32.718913
Downtown,Core-Columbia,Hospitality Zone,A-108,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.163477,32.718914
Downtown,Core-Columbia,Hospitality Zone,A-110,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.163309,32.718915
Downtown,Core-Columbia,Hospitality Zone,A-112,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.163141,32.718915
Downtown,Core-Columbia,Hospitality Zone,A-200,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162815,32.718917
Downtown,Core-Columbia,Hospitality Zone,A-202,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162749,32.718918
Downtown,Core-Columbia,Hospitality Zone,A-204,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162666,32.718918
Downtown,Core-Columbia,Hospitality Zone,A-205,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162598,32.718765
Downtown,Core-Columbia,Hospitality Zone,A-206,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162516,32.718919
Downtown,Core-Columbia,Hospitality Zone,A-208,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162450,32.718920
Downtown,Core-Columbia,Hospitality Zone,A-209,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162382,32.718766
Downtown,Core-Columbia,Hospitality Zone,A-210,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162301,32.718921
Downtown,Core-Columbia,Hospitality Zone,A-212,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162218,32.718922
Downtown,Core-Columbia,Hospitality Zone,A-214,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162151,32.718922
Downtown,Core-Columbia,Hospitality Zone,B-307,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161855,32.717731
Downtown,Core-Columbia,Hospitality Zone,B-308,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.161703,32.717886
Downtown,Core-Columbia,Hospitality Zone,B-309,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161565,32.717734
Downtown,Core-Columbia,Hospitality Zone,B-310,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.161431,32.717888
Downtown,Core-Columbia,Hospitality Zone,B-312,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.161278,32.717890
Downtown,Core-Columbia,400 B St,B-400,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160963,32.717891
Downtown,Core-Columbia,400 B St,B-402,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160844,32.717891
Downtown,Core-Columbia,400 B St,B-404,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160640,32.717892
Downtown,Core-Columbia,400 B St,B-405,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160537,32.717738
Downtown,Core-Columbia,400 B St,B-406,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160418,32.717892
Downtown,Core-Columbia,400 B St,B-407,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160333,32.717738
Downtown,Core-Columbia,600 B  ST,B-609,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.158509,32.717942
Downtown,Core-Columbia,600 B  ST,B-611,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.158604,32.717988
Downtown,Core-Columbia,600 B  ST,B-613,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158735,32.717740
Downtown,Core-Columbia,600 B  ST,B-615,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158564,32.717740
Downtown,Core-Columbia,700 B  ST,B-703,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158051,32.717742
Downtown,Core-Columbia,700 B  ST,B-713,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157900,32.717743
Downtown,Core-Columbia,700 B  ST,B-715,9115,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.157766,32.717743
Downtown,Core-Columbia,700 B  ST,B-717,9115,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.157633,32.717744
Downtown,Core-Columbia,1000 COLUMBIA ST,CL-1000,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167476,32.715901
Downtown,Core-Columbia,1000 COLUMBIA ST,CL-1002,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167477,32.716029
Downtown,Core-Columbia,1000 COLUMBIA ST,CL-1004,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167478,32.716158
Downtown,Core-Columbia,1000 COLUMBIA ST,CL-1006,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167479,32.716305
Downtown,Core-Columbia,1000 COLUMBIA ST,CL-1012,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167480,32.716434
Downtown,Core-Columbia,1000 COLUMBIA ST,CL-1014,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.167481,32.716562
Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1103,9115,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.167301,32.716834
Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1104,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167483,32.716891
Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1105,9115,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.167301,32.716949
Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1106,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167484,32.717026
Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1107,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167302,32.717065
Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1108,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167484,32.717142
Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1109,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167302,32.717181
Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1110,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167485,32.717257
Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1111,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167303,32.717316
Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1113,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167303,32.717373
Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1115,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167303,32.717431
Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1116,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167486,32.717508
Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1122,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167486,32.717566
Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1124,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167486,32.717624
Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1126,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167486,32.717681
Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1200,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167487,32.717883
Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1202,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167488,32.717960
Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1204,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167488,32.718017
Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1206,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167488,32.718075
Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1207,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167306,32.718133
Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1208,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167489,32.718210
Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1209,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167307,32.718268
Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1211,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167307,32.718326
Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1215,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167307,32.718402
Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1217,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167308,32.718460
Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1218,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167490,32.718537
Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1219,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167308,32.718595
Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1224,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167490,32.718652
Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1225,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167309,32.718710
Downtown,Core-Columbia,1300 COLUMBIA ST,CL-1303,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167310,32.718972
Downtown,Core-Columbia,1300 COLUMBIA ST,CL-1307,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167311,32.719070
Downtown,Core-Columbia,1300 COLUMBIA ST,CL-1313,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167312,32.719168
Downtown,Core-Columbia,1300 COLUMBIA ST,CL-1318,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167494,32.719265
Downtown,Core-Columbia,1300 COLUMBIA ST,CL-1320,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167495,32.719362
Downtown,Core-Columbia,1300 COLUMBIA ST,CL-1321,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167314,32.719461
Downtown,Core-Columbia,1300 COLUMBIA ST,CL-1322,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167497,32.719558
Downtown,Core-Columbia,1300 COLUMBIA ST,CL-1323,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167315,32.719657
Downtown,Core-Columbia,1300 COLUMBIA ST,CL-1324,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167498,32.719754
Downtown,Core-Columbia,1000 Front St,FR-1019,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164639,32.716039
Downtown,Core-Columbia,1100 Front St,FR-1102,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164828,32.717121
Downtown,Core-Columbia,1100 Front St,FR-1104,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164829,32.717428
Downtown,Core-Columbia,1200 Front St,FR-1205,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164651,32.718069
Downtown,Core-Columbia,1200 Front St,FR-1207,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164651,32.718184
Downtown,Core-Columbia,1200 Front St,FR-1209,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164652,32.718318
Downtown,Core-Columbia,1200 Front St,FR-1211,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164653,32.718433
Downtown,Core-Columbia,1200 Front St,FR-1215,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164654,32.718490
Downtown,Core-Columbia,1200 Front St,FR-1217,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164694,32.718829
Downtown,Core-Columbia,1300 Front St,FR-1301,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164658,32.718980
Downtown,Core-Columbia,1300 Front St,FR-1303,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164659,32.719078
Downtown,Core-Columbia,1300 Front St,FR-1305,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164660,32.719176
Downtown,Core-Columbia,1300 Front St,FR-1307,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164661,32.719273
Downtown,Core-Columbia,1300 Front St,FR-1309,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164662,32.719371
Downtown,Core-Columbia,1300 Front St,FR-1316,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164846,32.719565
Downtown,Core-Columbia,1300 Front St,FR-1318,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164847,32.719663
Downtown,Core-Columbia,1300 Front St,FR-1320,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164848,32.719760
Downtown,Core-Columbia,1100 KETTNER BLVD,KT-1125,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169083,32.717569
Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1205,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169086,32.717880
Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1207,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169087,32.717938
Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1209,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169087,32.717996
Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1211,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169087,32.718053
Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1213,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169087,32.718111
Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1214,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.169269,32.718187
Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1215,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169087,32.718226
Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1216,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.169269,32.718302
Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1217,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169087,32.718360
Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1223,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169087,32.718418
Downtown,Core-Columbia,1000 INDIA ST,N-1001,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168200,32.715881
Downtown,Core-Columbia,1000 INDIA ST,N-1003,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168200,32.715990
Downtown,Core-Columbia,1000 INDIA ST,N-1005,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168200,32.716100
Downtown,Core-Columbia,1000 INDIA ST,N-1006,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168383,32.716228
Downtown,Core-Columbia,1000 INDIA ST,N-1008,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168383,32.716337
Downtown,Core-Columbia,1000 INDIA ST,N-1010,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168383,32.716465
Downtown,Core-Columbia,1000 INDIA ST,N-1012,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168383,32.716575
Downtown,Core-Columbia,1100 INDIA ST,N-1116,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168293,32.717363
Downtown,Core-Columbia,1100 INDIA ST,N-1118,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168314,32.717399
Downtown,Core-Columbia,1100 INDIA ST,N-1120,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168292,32.717627
Downtown,Core-Columbia,1100 INDIA ST,N-1122,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168294,32.717631
Downtown,Core-Columbia,1100 INDIA ST,N-1123,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168053,32.717421
Downtown,Core-Columbia,1100 INDIA ST,N-1124,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168296,32.717630
Downtown,Core-Columbia,1100 INDIA ST,N-1125,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169247,32.717681
Downtown,Core-Columbia,1100 INDIA ST,N-1126,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168275,32.717691
Downtown,Core-Columbia,1100 INDIA ST,N-1127,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168352,32.717481
Downtown,Core-Columbia,1100 INDIA ST,N-1128,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168308,32.717757
Downtown,Core-Columbia,1200 INDIA ST,N-1200,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168402,32.717902
Downtown,Core-Columbia,1200 INDIA ST,N-1200W,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168014,32.718602
Downtown,Core-Columbia,1200 INDIA ST,N-1202,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168436,32.718011
Downtown,Core-Columbia,1200 INDIA ST,N-1204,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168495,32.718011
Downtown,Core-Columbia,1200 INDIA ST,N-1207,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168377,32.718129
Downtown,Core-Columbia,1200 INDIA ST,N-1213,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168289,32.718230
Downtown,Core-Columbia,1300 INDIA ST,N-1301,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168249,32.718959
Downtown,Core-Columbia,1300 INDIA ST,N-1302,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168309,32.719063
Downtown,Core-Columbia,1300 INDIA ST,N-1306,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168275,32.719150
Downtown,Core-Columbia,1300 INDIA ST,N-1307,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168230,32.719173
Downtown,Core-Columbia,1300 INDIA ST,N-1309,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168224,32.719178
Downtown,Core-Columbia,1300 INDIA ST,N-1310,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168219,32.719326
Downtown,Core-Columbia,1300 INDIA ST,N-1316,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168170,32.719560
Downtown,Core-Columbia,1300 INDIA ST,N-1318,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168174,32.719617
Downtown,Core-Columbia,1300 INDIA ST,N-1320,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168264,32.719641
Downtown,Core-Columbia,1300 INDIA ST,N-1321,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168396,32.719596
Downtown,Core-Columbia,1300 INDIA ST,N-1322,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168219,32.719702
Downtown,Core-Columbia,1300 INDIA ST,N-1323,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168423,32.719588
Downtown,Core-Columbia,1300 INDIA ST,N-1325,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168390,32.719605
Downtown,Core-Columbia,1000 STATE ST,ST-1003,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166411,32.716069
Downtown,Core-Columbia,1000 STATE ST,ST-1005,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166410,32.716383
Downtown,Core-Columbia,1200 STATE ST,ST-1207,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166410,32.717981
Downtown,Core-Columbia,1200 STATE ST,ST-1209,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166410,32.718135
Downtown,Core-Columbia,1200 STATE ST,ST-1211,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166409,32.718308
Downtown,Core-Columbia,1200 STATE ST,ST-1213,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166409,32.718463
Downtown,Core-Columbia,1200 STATE ST,ST-1221,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166409,32.718617
Downtown,Core-Columbia,1300 STATE ST,ST-1302,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166591,32.718936
Downtown,Core-Columbia,1300 STATE ST,ST-1306,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166591,32.719111
Downtown,Core-Columbia,1300 STATE ST,ST-1308,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166591,32.719229
Downtown,Core-Columbia,1300 STATE ST,ST-1312,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166591,32.719385
Downtown,Core-Columbia,1300 STATE ST,ST-1314,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166591,32.719444
Downtown,Core-Columbia,1300 STATE ST,ST-1315,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166409,32.719502
Downtown,Core-Columbia,1300 STATE ST,ST-1317,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166409,32.719561
Downtown,Core-Columbia,1300 STATE ST,ST-1318,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166592,32.719619
Downtown,Core-Columbia,1300 STATE ST,ST-1319,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166410,32.719678
Downtown,Core-Columbia,1300 STATE ST,ST-1320,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166592,32.719737
Downtown,Core-Columbia,1300 STATE ST,ST-1321,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166410,32.719795
Downtown,Core-Columbia,1400 State Street,ST-1400W,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166323,32.720442
Downtown,Core-Columbia,800	STATE ST,ST-800E,13181,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Fri,-117.166454,32.713993
Downtown,Core-Columbia,800	STATE ST,ST-816,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166591,32.713702
Downtown,Core-Columbia,800	STATE ST,ST-818,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166591,32.713778
Downtown,Core-Columbia,800	STATE ST,ST-820,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166592,32.713873
Downtown,Core-Columbia,800	STATE ST,ST-822,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166663,32.714515
Downtown,Core-Columbia,800	STATE ST,ST-824,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166592,32.713949
Downtown,Core-Columbia,800	STATE ST,ST-826,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166592,32.714024
Downtown,Core-Columbia,800	STATE ST,ST-828,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166592,32.714100
Downtown,Core-Columbia,800	STATE ST,ST-830,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166592,32.714176
Downtown,Core-Columbia,800	STATE ST,ST-832,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166592,32.714252
Downtown,Core-Columbia,800	STATE ST,ST-834,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166592,32.714347
Downtown,Core-Columbia,900	STATE ST,ST-906,9292,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.166593,32.714868
Downtown,Core-Columbia,900	STATE ST,ST-918,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166594,32.715278
Downtown,Core-Columbia,900	STATE ST,ST-924,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166594,32.715545
Downtown,Core-Columbia,1200 UNION ST,U-1200,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.165705,32.717886
Downtown,Core-Columbia,1200 UNION ST,U-1205,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.165523,32.717982
Downtown,Core-Columbia,1200 UNION ST,U-1206,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.165705,32.718040
Downtown,Core-Columbia,1200 UNION ST,U-1207,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.165522,32.718078
Downtown,Core-Columbia,1200 UNION ST,U-1208,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.165704,32.718156
Downtown,Core-Columbia,1200 UNION ST,U-1209,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.165522,32.718194
